541		Bamfield	Canada	48.83300	-125.13300	2001-12-01	2023-10-31	daily hourly	daily hourly	daily hourly	daily hourly
542	156	Tofino	Canada	49.15300	-125.91300	1909-10-02	2023-10-31	daily hourly	daily hourly	daily hourly	daily hourly
547		Barbers Point, HI	United States of America (the)	21.32000	-158.12000	2009-06-06	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
548		Kaumalapau, HI	United States of America (the)	20.78000	-156.90000	2007-07-15	2015-03-22	daily hourly	daily hourly	daily hourly	daily hourly
551	158	San Francisco, CA	United States of America (the)	37.80700	-122.46500	1897-08-02	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
552		Kawaihae	United States of America (the)	20.03300	-155.83300	1989-03-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
554	159	La Jolla, CA	United States of America (the)	32.86700	-117.25700	1925-01-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
556		Crescent City, CA	United States of America (the)	41.74500	-124.18300	1933-04-12	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
558		Neah Bay, WA	United States of America (the)	48.36800	-124.61700	1934-08-02	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
559	154	Sitka, AK	United States of America (the)	57.05200	-135.34200	1938-05-20	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
560	150	Seward, AK	United States of America (the)	60.12000	-149.42700	1967-01-02	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
569		San Diego	United States of America (the)	32.71300	-117.17300	1906-01-22	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
570		Yakutat, AK	United States of America (the)	59.54800	-139.73500	1961-01-02	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
571		Ketchikan, AK	United States of America (the)	55.33300	-131.62500	1918-10-12	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
574	100	Sand Point, AK	United States of America (the)	55.33700	-160.50200	1973-01-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
579	151	Prudhoe Bay, AK	United States of America (the)	70.40000	-148.52700	1993-06-28	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
592	157	South Beach, OR	United States of America (the)	44.62500	-124.04300	1967-02-02	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
595	074	Nome, AK	United States of America (the)	64.50000	-165.43000	1992-10-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
598		Alofi	Niue	-19.05000	-169.91700	2015-08-06	2020-01-17	daily hourly	daily hourly	daily hourly	daily hourly
600	181	Ushuaia	Argentina	-54.80500	-68.29500	1996-01-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
601	185	Esperanza	Argentina	-63.39500	-56.99500	1993-02-24	2005-09-10	daily hourly	daily hourly	daily hourly	daily hourly
654		Currimao	Philippines (the)	17.98800	120.48800	2009-10-10	2023-07-30	daily hourly	daily hourly	daily hourly	daily hourly
655		Lubang	Philippines (the)	13.82000	120.21000	2010-06-12	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
680	130	Macquarie Is.	Australia	-54.48300	158.96700	1993-12-29	2008-07-09	daily hourly	daily hourly	daily hourly	daily hourly
684	178	Puerto Montt	Chile	-41.48300	-72.96700	1980-04-03	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
699	044	Tanjong Pagar	Singapore	1.26200	103.85300	1984-01-01	2020-12-30	daily hourly	daily hourly	daily hourly	daily hourly
700	188	Faraday	Antarctica	-65.25000	-64.26700	1959-10-15	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
708	334	Salvador, USCGS	Brazil	-12.96700	-38.51700	2004-10-03	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
729	192	Mar del Plata	Argentina	-38.05000	-57.55000	2010-03-24	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
730	189	Base Prat	Chile	-62.48300	-59.63300	2010-03-10	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
731	191	Puerto Madryn	Argentina	-42.76300	-65.03200	2010-03-15	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
737		San Andres	Colombia	12.58300	-81.70000	2012-09-26	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
738		Santa Marta	Colombia	11.23500	-74.22200	2012-10-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
739		El Porvenir	Panama	9.55800	-78.94800	2012-08-23	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
752	289	Fort Pulaski, GA	United States of America (the)	32.03300	-80.90200	1935-07-02	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
755	218	Virginia Key, FL	United States of America (the)	25.73200	-80.16200	1994-01-29	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
762	288	Pensacola, FL	United States of America (the)	30.40300	-87.21300	1923-05-02	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
767	217	Galveston, P.Pier	United States of America (the)	29.28700	-94.79000	1957-08-22	2011-07-19	daily hourly	daily hourly	daily hourly	daily hourly
775	217	Galveston, Pier 21	United States of America (the)	29.31000	-94.79300	1904-01-02	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
776		Punta Cana	Dominican Republic (the)	18.50500	-68.37500	2010-06-19	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
777		Puerto Plata	Dominican Republic (the)	19.79800	-70.70200	2010-06-22	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
786		Roseau	Dominica	15.31300	-61.39000	2011-05-17	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
789		Prickley Bay	Grenada	12.00500	-61.76500	2011-05-11	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
799	209	Portu-Prince	Haiti	18.56700	-72.35000	2011-12-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
800	322	Andenes	Norway	69.31700	16.15000	1991-10-10	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
801		Honningsvag	Norway	70.98300	25.98300	1988-06-02	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
802		Maloy	Norway	61.93300	5.11700	1986-04-22	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
803	234	Rorvik	Norway	64.86700	11.25000	1969-08-19	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
804	321	Tregde	Norway	58.00000	7.56700	1927-10-05	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
805	323	Vardo	Norway	70.33300	31.10000	1947-09-11	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
806		Nouakchott	Mauritania	17.99000	-16.03700	2007-01-06	2023-11-02	daily hourly	daily hourly	daily hourly	daily hourly
807	349	Alexandria	Egypt	31.21200	29.92300	2010-10-01	2016-01-09	daily hourly	daily hourly	daily hourly	daily hourly
808	343	Thule (Pituffik)	Denmark	76.00000	-68.00000	2006-09-19	2023-08-31	daily hourly	daily hourly	daily hourly	daily hourly
809	315	Ittoqqortoormiit	Denmark	70.48300	-21.98300	2007-10-16	2023-08-31	daily hourly	daily hourly	daily hourly	daily hourly
816	350	Port Sonara	Cameroon	4.00700	9.12700	2008-06-24	2011-06-24	daily hourly	daily hourly	daily hourly	daily hourly
818		Smogen	Sweden	58.35000	11.21500	2000-01-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
819	233	Goteborgorsh.	Sweden	57.68300	11.80000	1967-11-03	2023-01-18	daily hourly	daily hourly	daily hourly	daily hourly
820	225	Nuuk, Godthaab	Denmark	64.17200	-51.72000	2014-07-05	2023-08-30	daily hourly	daily hourly	daily hourly	daily hourly
822	242	Brest	France	48.38300	-4.50000	1846-01-04	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
823	345	Nylesund	Norway	78.93300	11.95000	1976-08-31	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
824	205	Marseille	France	43.27800	5.35300	1849-11-02	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
825	284	Cuxhaven	Germany	53.86700	8.71700	1917-12-30	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
826	341	Stockholm	Sweden	59.32500	18.08200	1889-01-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
829	340	Trieste	Italy	45.64700	13.76000	2009-06-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
830	243	La Coruna	Spain	43.36700	-8.40000	1943-03-01	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
833	224	Nain	Canada	56.55000	-61.68300	1963-10-18	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
834	239	Malin Head	Ireland	55.36700	-7.33300	2008-04-30	2023-11-17	daily hourly	daily hourly	daily hourly	daily hourly
835	330	Castletownbere	Ireland	51.65000	-9.90300	2004-12-17	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
836	333	Alert	Canada	82.49200	-62.31700	2018-09-02	2022-08-23	daily hourly	daily hourly	daily hourly	daily hourly
878		Bullen Bay	Curacao	12.18700	-69.02000	2013-10-17	2023-11-30	daily hourly	daily hourly	daily hourly	daily hourly
900	010	Inhambane	Mozambique	-23.86800	35.37700	2007-05-08	2014-07-31	daily hourly	daily hourly	daily hourly	daily hourly
906	141	Moulmein	Myanmar	16.46500	97.62200	2006-12-01	2020-10-04	daily hourly	daily hourly	daily hourly	daily hourly
907	037	Akyab (Sittwe)	Myanmar	20.14000	92.90300	2006-09-08	2023-10-31	daily hourly	daily hourly	daily hourly	daily hourly
908	038	Port Blair	India	11.68300	92.76700	2011-10-02	2019-08-31	daily hourly	daily hourly	daily hourly	daily hourly
913		Telukdalam	Indonesia	0.55500	97.82200	2008-08-27	2015-06-01	daily hourly	daily hourly	daily hourly	daily hourly
914		Meulaboh	Indonesia	5.12800	96.13200	2008-10-27	2016-07-31	daily hourly	daily hourly	daily hourly	daily hourly
915	337	Chabahar	Iran (Islamic Republic of)	25.29700	60.60300	2007-11-01	2019-05-14	daily hourly	daily hourly	daily hourly	daily hourly
920	020	Marion Island	South Africa	-46.86700	37.86700	2007-09-27	2023-03-30	daily hourly	daily hourly	daily hourly	daily hourly
922	009	Mtwara	Tanzania, United Republic of	-10.28300	40.18300	2018-08-29	2019-03-31	daily hourly	daily hourly	daily hourly	daily hourly
